gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,LTV,CustomerSegment
1,0,0,1,71,1,2,2,1,1,1,1,1,1,2,0,3,24.35,1654.6,0,1728.8500000000001,Medium Value
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.25,24.25,1,24.25,Low Value
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,25.1,1857.85,0,1807.2,Medium Value
1,1,1,0,16,1,0,0,2,2,0,0,0,0,0,1,0,54.55,825.1,0,872.8,Low Value
1,0,1,0,66,1,2,1,2,2,2,2,0,0,2,0,3,96.6,6424.25,0,6375.599999999999,High Value
0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,76.5,837.95,1,841.5,Low Value
1,0,0,0,51,1,2,0,2,2,2,2,2,0,1,1,1,81.15,4126.2,0,4138.650000000001,Medium Value
0,0,0,1,8,0,1,0,2,0,0,0,0,2,0,1,2,38.5,330.8,0,308.0,Low Value
1,0,0,0,14,1,0,1,0,0,0,0,2,2,0,1,2,92.9,1337.45,0,1300.6000000000001,Medium Value
0,0,0,0,4,1,2,1,0,2,0,2,0,2,0,1,2,93.5,362.2,1,374.0,Low Value
0,0,0,0,70,1,2,0,2,2,2,0,2,2,2,0,3,84.7,5991.05,0,5929.0,High Value
0,0,0,1,70,1,2,0,2,2,0,2,0,0,2,0,2,66.0,4891.5,0,4620.0,Medium Value
0,1,1,0,54,1,2,1,0,2,0,0,2,2,1,1,1,101.5,5373.1,1,5481.0,High Value
1,0,0,1,28,1,0,1,2,0,0,0,0,0,0,1,0,74.9,2068.55,1,2097.2000000000003,Medium Value
1,0,0,0,24,1,0,2,1,1,1,1,1,1,2,0,3,20.75,487.05,0,498.0,Low Value
0,0,1,0,69,1,0,0,0,2,0,0,0,2,2,1,1,61.45,4131.2,0,4240.05,Medium Value
1,0,1,1,42,1,0,0,2,2,0,0,0,0,0,0,3,54.5,2301.15,0,2289.0,Medium Value
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.6,131.65,1,139.2,Low Value
0,1,0,0,39,1,2,1,0,0,2,0,2,2,0,1,2,99.75,4036.0,0,3890.25,Medium Value
1,0,1,1,45,1,2,1,0,2,2,2,2,2,2,1,0,109.75,4900.65,0,4938.75,Medium Value
1,0,1,1,72,1,2,0,2,2,2,2,2,0,2,1,0,80.85,5727.45,0,5821.2,High Value
0,0,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,20.3,743.05,0,771.4,Low Value
1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,1,0,67.8,4804.65,0,4881.599999999999,Medium Value
1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,24.05,24.05,1,24.05,Low Value
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,1414.65,0,1425.6000000000001,Medium Value
1,0,1,0,55,1,2,2,1,1,1,1,1,1,2,0,0,25.7,1443.65,0,1413.5,Medium Value
0,0,1,1,51,0,1,0,0,0,2,2,2,2,1,1,2,56.15,2898.95,0,2863.65,Medium Value
1,0,0,0,63,1,0,0,2,2,2,2,2,2,2,1,0,86.7,5309.5,0,5462.1,High Value
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,20.4,0,20.4,Low Value
0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,1,3,19.65,451.55,0,451.95,Low Value
0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,50.55,50.55,1,50.55,Low Value
0,0,0,0,2,1,2,0,0,0,0,2,0,0,0,1,3,54.35,117.05,0,108.7,Low Value
0,1,0,0,52,1,2,1,2,2,2,0,2,2,0,0,1,108.1,5839.3,0,5621.2,High Value
0,0,0,0,36,1,2,0,2,0,0,0,0,0,1,0,3,54.45,1893.5,0,1960.2,Medium Value
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.35,45.35,0,45.35,Low Value
0,0,0,0,28,1,2,0,2,0,2,0,0,0,1,0,3,59.0,1654.45,0,1652.0,Medium Value
0,0,1,1,7,1,0,0,2,2,2,0,2,0,1,0,2,69.45,477.05,0,486.15000000000003,Low Value
1,0,0,0,14,1,2,1,0,2,0,0,2,2,0,1,2,100.55,1415.55,1,1407.7,Medium Value
1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,64.95,4546.0,0,4676.400000000001,Medium Value
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,20.5,20.5,1,20.5,Low Value
0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,3,18.85,163.2,0,188.5,Low Value
1,0,0,0,42,1,0,2,1,1,1,1,1,1,1,0,0,19.8,849.9,0,831.6,Low Value
0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,25.05,189.95,0,175.35,Low Value
1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,0,74.8,321.9,1,299.2,Low Value
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.3,8058.55,0,8229.6,High Value
0,0,1,0,20,0,1,0,0,0,0,0,0,0,0,1,2,24.45,482.8,1,489.0,Low Value
1,0,0,0,63,1,0,1,2,2,2,2,2,2,2,0,1,109.2,7049.75,0,6879.6,High Value
0,0,0,0,56,0,1,0,2,2,2,2,0,0,2,0,0,45.05,2560.1,0,2522.7999999999997,Medium Value
0,0,0,1,5,1,0,0,0,0,0,2,0,0,0,1,3,51.0,286.8,0,255.0,Low Value
0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,110.45,7982.5,0,7952.400000000001,High Value
1,1,1,1,68,1,2,1,0,2,2,0,0,0,0,1,2,84.65,5683.6,0,5756.200000000001,High Value
1,0,1,1,67,1,0,0,2,2,0,2,0,0,1,0,3,60.05,3994.05,0,4023.35,Medium Value
1,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,44.65,369.15,0,357.2,Low Value
1,0,1,1,52,1,2,1,0,2,0,2,0,2,0,1,0,93.25,4631.7,0,4849.0,Medium Value
0,0,1,1,18,1,0,2,1,1,1,1,1,1,0,1,3,20.25,401.95,0,364.5,Low Value
0,0,1,1,59,1,2,2,1,1,1,1,1,1,2,0,3,25.45,1534.05,0,1501.55,Medium Value
0,0,0,0,60,1,0,2,1,1,1,1,1,1,2,0,3,20.6,1093.0,0,1236.0,Medium Value
1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,1,2,94.1,701.3,0,658.6999999999999,Low Value
1,0,1,1,59,0,1,0,2,0,2,0,0,0,1,0,3,34.8,1980.3,0,2053.2,Medium Value
1,0,0,0,46,0,1,0,2,0,2,2,2,2,2,1,0,60.75,2893.4,0,2794.5,Medium Value
1,0,0,0,5,1,0,0,0,2,0,0,0,0,0,1,2,51.35,262.3,0,256.75,Low Value
1,1,1,0,59,0,1,0,2,0,2,2,2,2,2,1,1,64.05,3886.85,0,3778.95,Medium Value
0,0,1,0,70,1,2,0,0,2,2,2,2,2,2,1,0,84.8,5917.55,0,5936.0,High Value
0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,1,1,71.0,914.0,1,994.0,Low Value
0,0,0,0,44,1,2,0,0,0,0,0,0,0,0,1,3,50.15,2139.1,0,2206.6,Medium Value
0,0,1,0,64,1,2,1,2,0,2,0,2,0,2,1,1,94.6,5948.7,0,6054.4,High Value
0,0,1,1,58,0,1,0,2,0,2,2,2,2,2,0,3,59.75,3624.35,0,3465.5,Medium Value
0,1,1,0,46,1,2,1,0,0,0,2,2,2,1,0,2,100.25,4753.85,0,4611.5,Medium Value
1,1,1,0,58,1,2,1,0,2,0,0,2,2,0,1,2,98.9,5780.7,0,5736.200000000001,High Value
0,0,1,0,72,1,2,1,0,2,0,0,2,2,2,1,1,97.7,6869.7,0,7034.400000000001,High Value
0,1,0,0,30,0,1,0,0,0,2,0,2,0,0,1,2,40.3,1172.95,1,1209.0,Medium Value
1,1,0,0,11,1,2,0,2,2,0,0,0,0,0,0,0,60.25,662.95,0,662.75,Low Value
0,1,0,0,34,0,1,0,0,2,2,0,2,2,0,1,2,56.25,1765.95,0,1912.5,Medium Value
1,0,0,0,54,0,1,0,2,2,0,0,0,2,2,0,0,46.2,2431.95,0,2494.8,Medium Value
0,0,0,0,3,0,1,0,0,2,0,0,2,2,0,1,2,50.6,155.35,1,151.8,Low Value
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,24.9,1859.2,0,1792.8,Medium Value
0,0,1,1,40,1,2,1,0,0,2,2,0,0,0,1,2,84.85,3303.05,1,3394.0,Medium Value
0,0,1,1,2,1,0,0,0,0,0,0,2,2,0,0,3,65.7,134.35,1,131.4,Low Value
1,0,1,1,54,1,2,0,0,0,2,0,0,2,2,0,1,63.35,3409.1,0,3420.9,Medium Value
0,0,0,0,14,1,0,0,2,0,0,0,0,0,0,0,0,50.1,709.5,0,701.4,Low Value
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.5,70.5,1,70.5,Low Value
0,0,0,0,10,1,2,1,0,2,2,0,0,2,0,1,2,94.85,953.45,1,948.5,Low Value
0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,50.15,50.15,0,50.15,Low Value
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,19.75,1,19.75,Low Value
1,0,0,0,56,1,2,0,2,2,0,2,0,0,1,1,0,64.65,3665.55,0,3620.4000000000005,Medium Value
0,0,1,0,68,1,0,0,2,2,0,2,2,2,2,1,0,79.6,5515.8,0,5412.799999999999,High Value
0,0,1,1,14,1,0,2,1,1,1,1,1,1,1,1,3,19.5,272.0,0,273.0,Low Value
1,0,1,1,68,1,0,1,2,0,0,2,2,2,2,1,2,99.55,6668.0,0,6769.4,High Value
1,1,1,0,55,1,2,1,0,0,0,0,0,0,0,1,2,74.0,4052.4,0,4070.0,Medium Value
0,0,0,0,16,0,1,0,2,0,0,0,2,0,0,1,2,38.9,664.4,0,622.4,Low Value
1,1,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.55,718.55,0,715.9499999999999,Low Value
1,0,1,1,14,1,0,0,2,2,0,0,2,0,0,1,2,65.45,937.6,1,916.3000000000001,Low Value
1,1,1,0,58,1,2,1,0,0,2,0,2,2,0,1,2,98.7,5812.6,1,5724.6,High Value
1,0,0,0,53,0,1,0,2,2,0,0,0,2,0,1,0,46.3,2546.85,0,2453.8999999999996,Medium Value
1,0,1,0,70,1,2,1,2,2,2,0,2,0,2,1,1,99.35,6944.5,0,6954.5,High Value
0,1,1,1,14,1,2,1,0,0,0,0,2,2,0,1,2,95.8,1346.3,0,1341.2,Medium Value
1,0,1,1,22,1,0,0,2,0,2,2,2,0,1,1,0,67.5,1544.05,1,1485.0,Medium Value
0,0,1,0,10,1,2,1,2,0,0,0,0,0,0,1,1,78.15,765.15,0,781.5,Low Value
0,0,1,1,29,1,2,2,1,1,1,1,1,1,2,0,3,26.1,692.55,0,756.9000000000001,Low Value
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1,69.6,Low Value
1,0,1,0,49,1,2,0,2,0,2,2,2,2,1,0,2,84.35,4059.35,1,4133.15,Medium Value
0,1,1,0,68,1,2,1,0,2,0,0,2,2,0,1,2,100.2,6851.65,1,6813.6,High Value
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.05,78.05,1,78.05,Low Value
0,0,0,0,30,0,1,0,0,0,0,2,0,2,1,1,1,40.35,1187.05,0,1210.5,Medium Value
0,0,1,0,72,1,2,0,2,2,2,2,2,0,2,0,1,79.2,5401.9,0,5702.400000000001,High Value
0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.9,247.0,0,209.0,Low Value
1,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,2,73.6,520.0,1,515.1999999999999,Low Value
0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,74.75,706.6,1,672.75,Low Value
0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,49.9,49.9,0,49.9,Low Value
0,0,0,0,20,1,2,0,0,2,0,2,0,2,0,1,1,68.9,1370.35,0,1378.0,Medium Value
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,20.25,0,20.25,Low Value
0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,1,76.0,2215.25,0,2204.0,Medium Value
1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,2,74.0,74.0,0,74.0,Low Value
1,0,0,0,3,1,0,1,2,0,0,2,0,0,0,1,3,82.3,214.4,0,246.89999999999998,Low Value
0,0,0,0,20,1,0,1,2,0,2,0,2,0,0,1,0,89.4,1871.15,0,1788.0,Medium Value
1,0,0,1,64,1,0,1,0,2,0,2,2,2,0,1,1,99.15,6171.2,0,6345.6,High Value
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,20.2,1,20.2,Low Value
0,0,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0,29.45,161.45,0,176.7,Low Value
1,0,1,0,50,1,0,2,1,1,1,1,1,1,2,0,2,19.8,1013.2,0,990.0,Low Value
1,0,0,0,6,1,0,0,2,0,0,0,0,2,0,1,0,59.15,336.7,0,354.9,Low Value
1,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,2,44.75,333.65,0,313.25,Low Value
1,0,1,1,72,1,2,1,0,0,2,0,0,2,2,1,1,90.8,6511.8,0,6537.599999999999,High Value
1,0,1,0,8,1,0,0,0,2,0,0,0,0,0,1,0,49.55,393.45,0,396.4,Low Value
0,0,1,1,67,1,2,1,2,0,0,2,2,2,2,0,1,106.7,7009.5,0,7148.900000000001,High Value
0,1,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.55,2264.05,1,2245.2,Medium Value
0,0,1,0,72,1,2,1,2,2,0,0,0,2,2,1,1,94.45,6921.7,0,6800.400000000001,High Value
1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,1,0,19.45,600.25,0,641.85,Low Value
1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,25.05,56.35,1,50.1,Low Value
1,0,1,0,70,1,0,0,2,2,0,2,0,2,2,0,3,67.95,4664.15,0,4756.5,Medium Value
0,0,0,0,22,1,0,0,0,2,2,0,2,0,1,0,0,65.25,1441.8,0,1435.5,Medium Value
0,0,0,0,59,1,2,1,2,2,2,0,0,2,0,1,0,99.45,5623.7,0,5867.55,High Value
1,0,0,0,36,1,0,2,1,1,1,1,1,1,1,1,1,20.35,695.85,0,732.6,Low Value
0,0,1,1,51,1,0,2,1,1,1,1,1,1,2,0,3,19.95,1028.75,0,1017.4499999999999,Medium Value
1,0,1,0,53,1,2,0,2,0,2,2,2,0,1,0,0,77.4,4155.95,0,4102.200000000001,Medium Value
0,0,1,1,20,1,0,2,1,1,1,1,1,1,1,0,0,19.7,395.6,0,394.0,Low Value
1,0,1,0,63,1,0,1,2,0,2,0,2,2,2,0,1,99.7,6330.4,0,6281.1,High Value
0,0,0,0,40,1,0,1,0,2,0,0,0,0,0,0,1,74.8,2971.7,0,2992.0,Medium Value
1,0,0,0,35,1,0,2,1,1,1,1,1,1,1,1,3,19.15,638.0,0,670.25,Low Value
1,0,1,1,26,1,0,1,0,0,0,0,0,2,1,0,0,78.95,2034.25,0,2052.7000000000003,Medium Value
1,1,1,0,27,1,2,1,0,2,2,0,0,2,0,1,2,95.55,2510.2,1,2579.85,Medium Value
1,0,0,1,53,1,0,0,2,2,0,2,0,0,1,0,1,62.85,3419.5,0,3331.05,Medium Value
1,1,1,0,34,1,0,1,0,0,0,0,0,0,0,0,1,71.55,2427.35,0,2432.7,Medium Value
0,1,1,0,19,1,2,1,0,0,0,0,2,2,0,1,2,94.95,1760.25,0,1804.05,Medium Value
1,0,1,0,43,1,0,1,2,2,2,0,0,0,0,1,1,86.1,3551.65,0,3702.2999999999997,Medium Value
1,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.55,122.9,0,117.30000000000001,Low Value
1,0,0,1,56,1,2,2,1,1,1,1,1,1,2,1,3,24.8,1424.2,0,1388.8,Medium Value
1,0,0,0,57,0,1,0,0,2,0,0,2,0,0,1,2,39.3,2111.45,1,2240.1,Medium Value
1,0,1,1,34,1,0,1,0,0,2,0,2,0,0,1,3,84.05,2909.95,0,2857.7,Medium Value
0,0,0,0,10,0,1,0,0,2,0,2,0,0,0,0,2,36.25,374.0,0,362.5,Low Value
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,20.25,1,20.25,Low Value
0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,2,23.9,300.8,1,310.7,Low Value
1,0,0,0,56,1,2,1,0,2,0,0,2,2,0,0,2,98.6,5581.05,0,5521.599999999999,High Value
0,0,1,0,55,1,2,1,0,2,2,0,2,2,0,1,1,103.65,5676.65,0,5700.75,High Value
0,0,1,1,36,1,2,0,2,2,2,2,2,2,2,1,1,92.9,3379.25,0,3344.4,Medium Value
1,0,1,0,47,1,0,2,1,1,1,1,1,1,1,0,0,19.9,942.95,0,935.3,Low Value
0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,1,20.1,232.4,0,241.20000000000002,Low Value
0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,85.45,85.45,1,85.45,Low Value
1,1,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.5,2088.45,0,1932.0,Medium Value
0,0,0,0,63,1,2,1,0,2,0,0,2,2,1,0,0,99.9,6137.0,1,6293.700000000001,High Value
0,1,0,0,35,0,1,0,0,0,2,0,2,0,0,1,2,39.85,1434.6,0,1394.75,Medium Value
0,0,0,0,67,1,0,0,2,2,0,2,0,0,1,0,1,60.5,3870.0,0,4053.5,Medium Value
1,0,0,0,25,1,2,1,0,0,0,0,0,2,0,1,2,84.8,2043.45,1,2120.0,Medium Value
1,0,0,0,21,1,2,1,2,0,2,0,2,2,0,0,3,103.85,2215.0,0,2180.85,Medium Value
0,0,0,0,13,1,0,0,2,2,0,2,0,2,0,0,0,67.8,842.25,0,881.4,Low Value
1,0,1,0,35,1,2,1,0,0,0,0,0,0,0,1,2,75.2,2576.2,1,2632.0,Medium Value
1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.85,1901.0,0,1764.3500000000001,Medium Value
0,0,0,0,29,1,0,2,1,1,1,1,1,1,0,0,1,19.35,601.6,0,561.1500000000001,Low Value
1,0,1,0,71,0,1,0,0,2,0,0,2,2,2,0,2,49.35,3515.25,1,3503.85,Medium Value
1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.0,605.45,0,623.0,Low Value
0,1,0,0,57,0,1,0,0,2,2,0,2,2,0,1,2,55.0,3094.05,0,3135.0,Medium Value
1,0,1,0,65,1,2,0,2,0,2,2,0,2,2,0,0,76.15,4929.55,0,4949.75,Medium Value
1,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,3,20.3,595.05,0,548.1,Low Value
1,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,2,74.9,469.8,1,449.40000000000003,Low Value
0,1,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.35,8436.25,0,8449.199999999999,High Value
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.75,19.75,0,19.75,Low Value
1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,45.2,492.0,0,497.20000000000005,Low Value
1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.2,987.95,0,982.8,Low Value
0,1,0,0,59,1,2,1,2,2,2,0,0,0,0,1,2,89.75,5496.9,0,5295.25,High Value
1,0,0,0,26,1,0,0,2,0,0,2,2,2,1,0,0,75.0,1908.35,0,1950.0,Medium Value
1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,3,49.95,107.1,0,99.9,Low Value
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,0,65.7,4575.35,0,4730.400000000001,Medium Value
1,0,1,0,65,1,2,0,2,2,2,0,0,0,1,0,1,67.05,4309.55,0,4358.25,Medium Value
1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,0,1,110.9,7922.75,0,7984.8,High Value
1,0,0,0,6,1,2,1,0,0,0,2,0,2,0,1,0,87.95,522.35,0,527.7,Low Value
1,1,0,0,32,1,0,2,1,1,1,1,1,1,1,0,1,19.8,587.7,0,633.6,Low Value
0,0,1,0,50,1,2,0,0,0,2,0,2,2,1,0,0,75.7,3876.2,0,3785.0,Medium Value
1,0,1,0,61,0,1,0,2,0,2,2,2,2,2,1,3,62.15,3778.85,0,3791.15,Medium Value
0,0,0,0,15,1,0,1,0,2,2,0,2,2,0,1,2,101.25,1457.25,1,1518.75,Medium Value
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,0,115.15,8349.45,0,8290.800000000001,High Value
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,1,3,18.95,185.6,1,170.54999999999998,Low Value
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.5,19.5,0,19.5,Low Value
0,0,0,0,12,1,2,1,0,0,0,0,0,2,0,1,2,86.55,1066.9,0,1038.6,Medium Value
0,0,0,0,37,0,1,0,0,0,0,2,0,0,0,0,1,28.6,973.55,1,1058.2,Medium Value
1,0,1,1,61,1,0,2,1,1,1,1,1,1,1,0,3,20.4,1226.45,0,1244.3999999999999,Medium Value
1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,0,19.8,342.3,0,356.40000000000003,Low Value
1,0,0,1,21,1,0,0,0,0,0,0,0,0,0,0,3,45.65,985.05,0,958.65,Low Value
1,0,1,1,68,0,1,0,2,2,2,2,0,2,2,1,3,56.4,3948.45,0,3835.2,Medium Value
1,1,0,0,12,1,2,1,0,0,0,0,0,0,0,1,1,73.3,828.05,0,879.5999999999999,Low Value
0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,24.35,41.85,1,48.7,Low Value
0,0,1,0,62,1,2,1,0,0,2,0,2,2,0,1,2,101.35,6164.7,0,6283.7,High Value
0,1,0,0,29,1,2,1,0,0,0,2,2,2,0,0,2,98.65,2862.75,1,2860.8500000000004,Medium Value
1,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,3,33.6,33.6,0,33.6,Low Value
1,1,1,0,5,1,2,1,0,0,2,0,0,0,0,1,0,79.9,343.95,1,399.5,Low Value
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.7,20.7,0,20.7,Low Value
1,0,0,1,62,1,2,1,0,0,2,2,2,2,2,1,2,104.05,6590.5,0,6451.099999999999,High Value
0,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,0,20.25,717.95,0,729.0,Low Value
0,1,0,0,28,1,2,1,0,0,2,2,2,2,0,1,2,103.3,2890.65,1,2892.4,Medium Value
0,0,1,1,69,1,2,0,2,2,0,2,2,0,1,0,1,73.7,4885.85,0,5085.3,High Value
0,0,1,0,11,1,2,1,2,0,0,2,2,0,0,1,1,96.2,1222.05,1,1058.2,Medium Value
0,0,1,0,63,1,2,1,0,2,2,2,2,2,0,1,2,108.75,6871.7,0,6851.25,High Value
1,0,0,0,23,1,0,2,1,1,1,1,1,1,1,0,0,20.15,405.6,0,463.45,Low Value
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,1,19.75,208.25,0,197.5,Low Value
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,25.95,1801.9,0,1842.45,Medium Value
0,1,0,0,45,1,2,0,2,0,0,2,0,2,0,1,2,70.05,3062.45,0,3152.25,Medium Value
0,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,24.05,1764.75,0,1683.5,Medium Value
0,0,0,1,22,1,2,1,0,0,0,0,0,2,0,1,2,84.75,1816.75,0,1864.5,Medium Value
0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,23.05,1255.1,0,1198.6000000000001,Medium Value
1,0,1,0,55,1,2,1,0,0,2,2,2,2,1,1,2,104.15,5743.05,1,5728.25,High Value
0,0,0,0,65,0,1,0,2,0,2,2,2,2,2,0,1,59.95,3921.1,0,3896.75,Medium Value
0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,19.55,1463.45,0,1407.6000000000001,Medium Value
1,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,0,19.6,189.45,0,196.0,Low Value
0,0,0,1,7,1,0,2,1,1,1,1,1,1,1,0,3,20.05,96.8,0,140.35,Low Value
1,1,0,0,5,1,0,1,0,2,0,0,0,2,0,1,2,85.55,408.5,0,427.75,Low Value
0,0,1,1,24,1,2,0,2,0,2,0,2,2,2,0,1,78.6,1846.65,0,1886.3999999999999,Medium Value
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,116.8,8456.75,0,8409.6,High Value
1,0,0,0,21,0,1,0,2,0,0,2,2,0,0,1,3,43.55,1011.5,0,914.55,Low Value
1,0,1,0,69,0,1,0,0,2,2,2,2,2,1,1,1,60.8,4263.4,0,4195.2,Medium Value
1,0,1,1,44,1,0,0,0,2,0,2,0,0,0,1,0,54.9,2549.1,0,2415.6,Medium Value
0,1,1,1,61,1,2,0,0,0,2,0,2,0,1,1,2,65.2,3965.05,0,3977.2000000000003,Medium Value
1,1,0,0,24,1,2,1,0,2,2,0,2,2,0,1,1,102.95,2496.7,1,2470.8,Medium Value
0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.6,90.6,1,90.6,Low Value
0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,0,50.8,288.05,1,304.79999999999995,Low Value
1,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,90.05,368.1,1,360.2,Low Value
1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.2,7840.6,0,7790.400000000001,High Value
1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,0,92.0,6632.75,0,6624.0,High Value
1,1,1,0,14,1,2,1,0,0,0,0,0,0,0,1,2,75.1,1013.35,0,1051.3999999999999,Medium Value
1,0,0,0,7,1,2,2,1,1,1,1,1,1,0,1,0,25.05,152.95,0,175.35,Low Value
0,0,0,0,48,1,0,1,0,2,0,0,0,0,1,0,2,75.15,3772.65,0,3607.2000000000003,Medium Value
1,0,1,1,55,1,0,2,1,1,1,1,1,1,1,0,3,19.5,1026.35,0,1072.5,Medium Value
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.3,19.3,0,19.3,Low Value
1,0,0,0,45,1,0,1,2,2,2,2,2,2,1,0,1,112.2,5031.85,0,5049.0,High Value
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,70.3,220.4,0,210.89999999999998,Low Value
0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,3,19.6,1416.5,0,1391.6000000000001,Medium Value
1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,0,3,20.25,158.35,0,162.0,Low Value
0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.85,256.6,1,227.54999999999998,Low Value
1,0,1,1,69,1,0,0,2,2,0,2,2,2,2,0,0,80.65,5542.55,0,5564.85,High Value
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,68.5,68.5,1,68.5,Low Value
0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,115.75,8443.7,0,8334.0,High Value
1,0,0,0,11,1,0,1,2,0,0,0,0,0,0,1,2,73.5,791.75,1,808.5,Low Value
1,0,0,0,71,1,2,0,2,2,2,2,0,2,2,0,0,80.6,5708.2,0,5722.599999999999,High Value
